"State";"Account Length";"Phone";"Int'l Plan";"VMail Plan";"Day Mins";"Area Code";"VMail Message";"Day Calls";"Day Charge";"Eve Mins";"Eve Calls";"Eve Charge";"Night Mins";"Night Calls";"Night Charge";"Intl Mins";"Intl Calls";"Intl Charge";"CustServ Calls";"Churn?"
"MN";"125";"390-9735";"yes";"yes";"260.800000";415.0;29.0;81.0;44.34;163.7;112.0;13.91;271.7;117.0;12.23;17.0;6.0;4.59;1.0;"True."
"OK";"160";"350-4820";"no";"no";"166.400000";408.0;0.0;117.0;28.29;317.0;129.0;26.95;160.4;121.0;7.22;10.0;2.0;2.7;1.0;"False."
"KS";"79";"383-8807";"no";"no";"177.900000";415.0;0.0;83.0;30.24;167.3;84.0;14.22;223.7;142.0;10.07;15.2;8.0;4.1;0.0;"False."
"RI";"36";"366-8382";"no";"no";"235.100000";415.0;0.0;97.0;39.97;196.8;104.0;16.73;259.7;110.0;11.69;7.0;7.0;1.89;3.0;"False."
"DC";"102";"402-9704";"no";"no";"186.800000";415.0;0.0;92.0;31.76;173.7;123.0;14.76;250.9;131.0;11.29;9.7;4.0;2.62;2.0;"False."
"IL";"138";"405-2209";"yes";"no";"268.400000";408.0;0.0;81.0;45.63;174.4;115.0;14.82;193.5;96.0;8.71;11.6;4.0;3.13;1.0;"False."
"UT";"164";"397-3939";"no";"no";"192.100000";510.0;0.0;95.0;32.66;249.8;94.0;21.23;132.6;100.0;5.97;7.3;3.0;1.97;3.0;"False."
"MN";"125";"343-2689";"no";"no";"240.700000";415.0;0.0;82.0;40.92;269.4;85.0;22.9;187.1;74.0;8.42;10.1;3.0;2.73;0.0;"True."
"WI";"72";"383-9448";"no";"no";"179.900000";408.0;0.0;113.0;30.58;149.8;112.0;12.73;168.2;79.0;7.57;9.8;7.0;2.65;2.0;"False."
"MI";"74";"359-6232";"no";"no";"314.100000";415.0;0.0;86.0;53.4;222.4;99.0;18.9;259.0;121.0;11.66;12.3;5.0;3.32;3.0;"True."
"MI";"134";"369-9772";"no";"yes";"162.000000";415.0;41.0;82.0;27.54;324.7;77.0;27.6;160.1;112.0;7.2;11.9;5.0;3.21;0.0;"False."
"MA";"145";"381-7003";"no";"no";"175.800000";415.0;0.0;89.0;29.89;274.3;119.0;23.32;226.6;69.0;10.2;12.4;4.0;3.35;1.0;"False."
"AL";"136";"352-6732";"no";"no";"109.400000";510.0;0.0;91.0;18.6;207.5;111.0;17.64;135.0;107.0;6.08;11.6;5.0;3.13;0.0;"False."
"SC";"209";"388-7540";"no";"no";"255.100000";510.0;0.0;124.0;43.37;230.6;110.0;19.6;218.0;69.0;9.81;8.5;5.0;2.3;3.0;"True."
"WI";"66";"356-3333";"yes";"no";"208.700000";415.0;0.0;84.0;35.48;173.3;88.0;14.73;264.7;107.0;11.91;8.3;3.0;2.24;3.0;"False."
"VT";"152";"333-9664";"no";"yes";"214.600000";510.0;20.0;108.0;36.48;96.6;82.0;8.21;170.7;145.0;7.68;7.9;5.0;2.13;1.0;"False."
"CT";"162";"363-3763";"no";"no";"49.200000";408.0;0.0;121.0;8.36;143.9;136.0;12.23;203.0;97.0;9.14;12.1;13.0;3.27;1.0;"False."
"OR";"72";"345-7900";"no";"no";"141.300000";510.0;0.0;133.0;24.02;134.9;96.0;11.47;227.5;97.0;10.24;11.2;3.0;3.02;2.0;"False."
"HI";"101";"400-5511";"no";"no";"253.200000";415.0;0.0;89.0;43.04;237.9;114.0;20.22;154.3;85.0;6.94;9.7;7.0;2.62;4.0;"False."
"WV";"125";"381-7597";"no";"no";"206.000000";415.0;0.0;128.0;35.02;198.1;71.0;16.84;135.9;116.0;6.12;13.2;3.0;3.56;0.0;"False."
"RI";"46";"404-9775";"no";"no";"40.400000";408.0;0.0;105.0;6.87;172.4;83.0;14.65;145.1;89.0;6.53;9.0;2.0;2.43;2.0;"False."
"MI";"132";"389-4608";"no";"no";"291.200000";408.0;0.0;104.0;49.5;234.2;132.0;19.91;191.7;87.0;8.63;8.9;3.0;2.4;1.0;"True."
"ME";"193";"403-1742";"no";"yes";"71.200000";415.0;31.0;58.0;12.1;124.7;105.0;10.6;155.5;108.0;7.0;11.7;3.0;3.16;0.0;"False."
"WV";"63";"328-9797";"no";"no";"261.800000";510.0;0.0;69.0;44.51;245.0;135.0;20.83;202.1;94.0;9.09;14.7;4.0;3.97;0.0;"True."
"NE";"124";"359-9223";"no";"no";"191.300000";510.0;0.0;134.0;32.52;261.5;113.0;22.23;182.3;111.0;8.2;10.0;3.0;2.7;1.0;"False."
"DC";"144";"336-7696";"no";"no";"133.300000";415.0;0.0;101.0;22.66;255.5;127.0;21.72;228.6;68.0;10.29;11.6;2.0;3.13;0.0;"False."
"NH";"116";"369-2214";"no";"yes";"183.600000";408.0;24.0;138.0;31.21;203.8;90.0;17.32;166.9;89.0;7.51;6.0;3.0;1.62;2.0;"False."
"MD";"189";"411-1325";"no";"yes";"155.200000";415.0;30.0;116.0;26.38;195.5;50.0;16.62;170.1;108.0;7.65;15.4;6.0;4.16;1.0;"False."
"NH";"97";"410-7553";"no";"yes";"283.100000";408.0;28.0;93.0;48.13;185.4;98.0;15.76;312.8;78.0;14.08;6.1;8.0;1.65;1.0;"False."
"WV";"137";"376-4284";"no";"yes";"186.500000";510.0;50.0;94.0;31.71;178.0;106.0;15.13;215.6;100.0;9.7;12.1;4.0;3.27;2.0;"False."
"IL";"142";"334-2800";"no";"yes";"163.300000";415.0;38.0;104.0;27.76;136.0;114.0;11.56;249.1;127.0;11.21;4.3;6.0;1.16;0.0;"False."
"OK";"84";"369-1904";"no";"no";"203.400000";510.0;0.0;125.0;34.58;182.9;88.0;15.55;213.7;121.0;9.62;13.8;2.0;3.73;1.0;"False."
"NH";"119";"359-3833";"no";"yes";"178.100000";415.0;19.0;110.0;30.28;212.8;100.0;18.09;226.3;123.0;10.18;10.0;6.0;2.7;1.0;"False."
"MI";"158";"348-5569";"no";"no";"195.900000";415.0;0.0;103.0;33.3;89.1;95.0;7.57;302.2;82.0;13.6;10.3;3.0;2.78;1.0;"False."
"ND";"50";"342-1960";"no";"no";"295.300000";415.0;0.0;127.0;50.2;127.4;100.0;10.83;166.8;105.0;7.51;9.6;6.0;2.59;1.0;"False."
"LA";"98";"352-9050";"no";"no";"136.100000";408.0;0.0;82.0;23.14;156.3;118.0;13.29;158.8;83.0;7.15;10.1;5.0;2.73;2.0;"False."
"HI";"101";"390-5316";"no";"yes";"114.100000";415.0;24.0;95.0;19.4;161.5;86.0;13.73;176.3;90.0;7.93;13.0;9.0;3.51;2.0;"False."
"NJ";"182";"418-8568";"no";"no";"279.100000";415.0;0.0;124.0;47.45;180.5;108.0;15.34;217.5;104.0;9.79;9.5;11.0;2.57;2.0;"True."
"WV";"51";"401-4844";"no";"no";"169.300000";408.0;0.0;111.0;28.78;139.5;69.0;11.86;197.0;87.0;8.87;12.0;3.0;3.24;0.0;"False."
"NC";"117";"376-5471";"no";"no";"214.400000";510.0;0.0;94.0;36.45;138.0;149.0;11.73;148.7;102.0;6.69;9.9;1.0;2.67;2.0;"False."
"PA";"92";"409-2917";"yes";"no";"255.800000";415.0;0.0;125.0;43.49;142.7;111.0;12.13;181.2;101.0;8.15;11.7;3.0;3.16;0.0;"False."
"MI";"86";"369-6308";"no";"no";"148.200000";408.0;0.0;71.0;25.19;285.1;91.0;24.23;166.4;155.0;7.49;6.2;3.0;1.67;2.0;"False."
"WY";"122";"357-7385";"no";"no";"119.300000";415.0;0.0;93.0;20.28;223.9;103.0;19.03;211.9;122.0;9.54;8.7;4.0;2.35;2.0;"False."
"NJ";"156";"405-7119";"no";"yes";"192.300000";408.0;27.0;137.0;32.69;199.9;115.0;16.99;244.2;112.0;10.99;14.8;8.0;4.0;1.0;"False."
"NJ";"127";"405-3309";"no";"no";"245.200000";510.0;0.0;91.0;41.68;217.2;92.0;18.46;243.1;128.0;10.94;13.9;6.0;3.75;0.0;"True."
"NC";"130";"384-4938";"yes";"no";"216.200000";408.0;0.0;106.0;36.75;363.7;86.0;30.91;126.7;123.0;5.7;16.9;2.0;4.56;5.0;"True."
"NM";"158";"377-2725";"no";"no";"172.400000";408.0;0.0;114.0;29.31;256.6;69.0;21.81;235.3;104.0;10.59;0.0;0.0;0.0;2.0;"False."
"MS";"145";"405-6398";"yes";"yes";"175.300000";510.0;30.0;107.0;29.8;153.3;116.0;13.03;233.6;85.0;10.51;11.1;3.0;3.0;1.0;"False."
"TX";"90";"355-9366";"yes";"yes";"169.000000";415.0;26.0;104.0;28.73;188.8;104.0;16.05;213.3;76.0;9.6;13.3;3.0;3.59;0.0;"True."
"OK";"127";"403-1128";"no";"yes";"2.600000";510.0;27.0;113.0;0.44;254.0;102.0;21.59;242.7;156.0;10.92;9.2;5.0;2.48;3.0;"False."
"ID";"109";"384-9682";"no";"no";"184.100000";415.0;0.0;143.0;31.3;211.7;105.0;17.99;243.0;116.0;10.93;9.9;2.0;2.67;1.0;"False."
"AL";"88";"352-5393";"no";"no";"181.900000";415.0;0.0;90.0;30.92;151.5;87.0;12.88;143.0;100.0;6.44;7.5;3.0;2.03;1.0;"False."
"WY";"101";"395-1229";"no";"yes";"160.100000";510.0;9.0;116.0;27.22;210.0;121.0;17.85;139.1;65.0;6.26;10.8;9.0;2.92;0.0;"False."
"HI";"171";"361-9195";"no";"no";"189.800000";510.0;0.0;122.0;32.27;173.7;85.0;14.76;257.1;84.0;11.57;10.3;1.0;2.78;0.0;"False."
"VA";"21";"351-6366";"no";"no";"223.200000";415.0;0.0;142.0;37.94;216.5;114.0;18.4;214.7;111.0;9.66;12.4;2.0;3.35;1.0;"False."
"WV";"145";"346-4919";"no";"yes";"216.000000";408.0;31.0;94.0;36.72;225.1;123.0;19.13;234.7;109.0;10.56;10.7;1.0;2.89;2.0;"False."
"DE";"90";"354-9068";"no";"no";"198.500000";415.0;0.0;124.0;33.75;266.6;100.0;22.66;243.3;80.0;10.95;8.0;7.0;2.16;2.0;"False."
"CA";"33";"369-2743";"no";"no";"159.500000";408.0;0.0;115.0;27.12;195.4;118.0;16.61;102.4;86.0;4.61;7.1;7.0;1.92;1.0;"False."
"PA";"61";"343-1347";"no";"yes";"105.000000";408.0;40.0;78.0;17.85;180.6;100.0;15.35;174.1;115.0;7.83;10.2;2.0;2.75;2.0;"True."
"CO";"107";"336-5495";"no";"no";"204.500000";415.0;0.0;108.0;34.77;162.4;110.0;13.8;155.0;102.0;6.98;13.4;1.0;3.62;3.0;"False."
"MD";"147";"376-4292";"no";"no";"274.000000";408.0;0.0;92.0;46.58;231.8;82.0;19.7;283.6;83.0;12.76;6.2;1.0;1.67;0.0;"True."
"AL";"117";"391-8677";"no";"no";"158.700000";510.0;0.0;84.0;26.98;181.7;91.0;15.44;177.3;67.0;7.98;7.7;10.0;2.08;2.0;"False."
"AL";"95";"350-7273";"no";"no";"229.900000";415.0;0.0;116.0;39.08;202.4;110.0;17.2;171.4;105.0;7.71;14.2;6.0;3.83;1.0;"False."
"KS";"186";"400-6454";"no";"no";"137.800000";510.0;0.0;97.0;23.43;187.7;118.0;15.95;146.4;85.0;6.59;8.7;6.0;2.35;1.0;"False."
"MI";"128";"422-3052";"no";"no";"179.400000";415.0;0.0;94.0;30.5;270.4;92.0;22.98;191.0;88.0;8.59;7.9;4.0;2.13;0.0;"False."
"AK";"55";"365-6756";"no";"yes";"139.300000";408.0;39.0;101.0;23.68;178.3;117.0;15.16;246.5;104.0;11.09;8.1;1.0;2.19;3.0;"False."
"OH";"134";"406-4158";"no";"no";"7.800000";415.0;0.0;86.0;1.33;171.4;100.0;14.57;186.5;80.0;8.39;12.9;2.0;3.48;2.0;"False."
"IN";"96";"383-4641";"no";"yes";"183.100000";415.0;23.0;88.0;31.13;147.4;89.0;12.53;350.2;108.0;15.76;11.3;7.0;3.05;1.0;"False."
"SC";"107";"368-5165";"no";"no";"206.900000";415.0;0.0;79.0;35.17;262.4;117.0;22.3;149.3;69.0;6.72;10.7;3.0;2.89;0.0;"False."
"KS";"123";"378-2432";"no";"no";"140.000000";415.0;0.0;106.0;23.8;153.7;101.0;13.06;50.1;87.0;2.25;12.5;1.0;3.38;2.0;"False."
"OK";"35";"362-4159";"no";"no";"179.200000";415.0;0.0;59.0;30.46;283.3;101.0;24.08;285.4;83.0;12.84;5.8;7.0;1.57;2.0;"False."
"WI";"74";"363-7979";"no";"no";"177.400000";408.0;0.0;136.0;30.16;240.3;104.0;20.43;237.3;133.0;10.68;12.0;3.0;3.24;0.0;"False."
"IN";"130";"334-9818";"no";"no";"115.600000";408.0;0.0;129.0;19.65;167.8;104.0;14.26;141.8;124.0;6.38;12.6;9.0;3.4;1.0;"False."
"IL";"137";"352-5787";"yes";"no";"237.300000";408.0;0.0;103.0;40.34;176.7;84.0;15.02;263.4;81.0;11.85;14.2;4.0;3.83;0.0;"True."
"TN";"88";"332-3617";"no";"no";"181.500000";415.0;0.0;116.0;30.86;187.0;119.0;15.9;220.3;96.0;9.91;10.5;7.0;2.84;1.0;"False."
"DC";"80";"327-9957";"no";"no";"51.500000";408.0;0.0;90.0;8.76;164.0;98.0;13.94;169.4;80.0;7.62;9.5;4.0;2.57;3.0;"False."
"NC";"116";"338-7527";"no";"yes";"155.700000";408.0;19.0;104.0;26.47;185.4;118.0;15.76;192.7;116.0;8.67;8.2;2.0;2.21;3.0;"False."
"RI";"123";"348-8711";"no";"yes";"245.000000";510.0;23.0;88.0;41.65;265.0;105.0;22.53;239.7;108.0;10.79;14.9;3.0;4.02;2.0;"False."
"MS";"120";"421-3226";"no";"no";"131.700000";415.0;0.0;99.0;22.39;163.1;109.0;13.86;201.1;116.0;9.05;10.7;3.0;2.89;1.0;"False."
"VA";"146";"391-4358";"yes";"no";"111.100000";415.0;0.0;126.0;18.89;313.4;95.0;26.64;215.7;82.0;9.71;10.5;6.0;2.84;1.0;"False."
"KY";"106";"379-2523";"no";"yes";"88.500000";510.0;9.0;100.0;15.05;324.8;109.0;27.61;79.9;86.0;3.6;8.2;4.0;2.21;3.0;"False."
"NV";"121";"419-2369";"no";"yes";"116.000000";408.0;44.0;85.0;19.72;150.1;120.0;12.76;246.8;98.0;11.11;12.0;2.0;3.24;1.0;"False."
"WI";"137";"382-1227";"no";"no";"155.500000";510.0;0.0;81.0;26.44;133.1;94.0;11.31;253.1;77.0;11.39;9.1;2.0;2.46;1.0;"False."
"NH";"84";"409-5749";"no";"yes";"106.500000";408.0;30.0;65.0;18.11;225.7;108.0;19.18;188.6;61.0;8.49;5.7;3.0;1.54;2.0;"False."
"NE";"67";"362-7951";"no";"yes";"175.200000";510.0;31.0;68.0;29.78;199.2;73.0;16.93;219.8;99.0;9.89;13.2;6.0;3.56;1.0;"False."
"WI";"161";"415-3537";"no";"no";"154.700000";408.0;0.0;84.0;26.3;177.8;125.0;15.11;172.9;90.0;7.78;5.9;2.0;1.59;4.0;"True."
"NJ";"134";"373-3959";"no";"yes";"247.200000";510.0;34.0;105.0;42.02;225.5;133.0;19.17;186.3;76.0;8.38;6.1;5.0;1.65;2.0;"True."
"ME";"62";"358-1346";"yes";"yes";"218.400000";415.0;32.0;93.0;37.13;236.7;132.0;20.12;192.2;137.0;8.65;13.2;3.0;3.56;0.0;"True."
"WY";"120";"381-8422";"no";"yes";"227.500000";415.0;24.0;81.0;38.68;234.9;71.0;19.97;166.4;128.0;7.49;9.0;13.0;2.43;1.0;"False."
"IN";"130";"360-9005";"no";"yes";"185.000000";408.0;30.0;117.0;31.45;249.5;141.0;21.21;157.8;103.0;7.1;7.4;7.0;2.0;0.0;"False."
"WI";"20";"344-5967";"no";"no";"186.800000";408.0;0.0;89.0;31.76;253.4;51.0;21.54;273.1;105.0;12.29;12.3;6.0;3.32;2.0;"False."
"VT";"68";"396-6390";"no";"no";"158.800000";415.0;0.0;119.0;27.0;211.8;105.0;18.0;198.1;101.0;8.91;10.3;3.0;2.78;1.0;"False."
"CA";"112";"346-5036";"no";"no";"208.700000";415.0;0.0;150.0;35.48;212.8;104.0;18.09;178.1;98.0;8.01;8.5;4.0;2.3;0.0;"False."
"IN";"77";"328-7252";"no";"no";"185.900000";408.0;0.0;95.0;31.6;212.0;98.0;18.02;282.3;81.0;12.7;11.3;4.0;3.05;3.0;"False."
"SC";"109";"360-1745";"no";"no";"222.500000";415.0;0.0;74.0;37.83;169.7;75.0;14.42;264.3;94.0;11.89;9.0;3.0;2.43;2.0;"False."
"IN";"108";"358-2046";"no";"no";"201.100000";415.0;0.0;101.0;34.19;170.7;86.0;14.51;237.4;113.0;10.68;11.6;3.0;3.13;3.0;"False."
"IA";"79";"344-6935";"no";"yes";"167.900000";415.0;17.0;114.0;28.54;243.7;93.0;20.71;211.9;114.0;9.54;9.1;2.0;2.46;1.0;"False."
"MD";"119";"401-9665";"no";"no";"239.100000";408.0;0.0;88.0;40.65;243.5;79.0;20.7;230.9;92.0;10.39;10.9;3.0;2.94;3.0;"True."
"MN";"38";"399-5291";"no";"no";"175.700000";510.0;0.0;109.0;29.87;211.8;97.0;18.0;137.9;109.0;6.21;9.2;3.0;2.48;5.0;"True."
"AR";"109";"409-6588";"no";"yes";"111.200000";415.0;29.0;90.0;18.9;263.5;98.0;22.4;224.7;128.0;10.11;9.0;6.0;2.43;6.0;"True."
"MS";"78";"358-5721";"no";"no";"87.700000";415.0;0.0;74.0;14.91;214.8;58.0;18.26;201.3;147.0;9.06;10.8;6.0;2.92;1.0;"False."
"MN";"134";"414-7446";"no";"no";"244.100000";415.0;0.0;99.0;41.5;246.9;111.0;20.99;200.0;133.0;9.0;7.2;2.0;1.94;0.0;"False."
"WA";"47";"329-9517";"no";"yes";"165.000000";415.0;27.0;89.0;28.05;127.3;118.0;10.82;284.4;95.0;12.8;7.7;4.0;2.08;2.0;"False."
"MS";"59";"415-9553";"no";"yes";"127.400000";408.0;27.0;110.0;21.66;103.3;99.0;8.78;164.2;73.0;7.39;9.1;3.0;2.46;0.0;"False."
"ID";"151";"413-3177";"no";"no";"194.800000";415.0;0.0;106.0;33.12;292.7;103.0;24.88;224.6;82.0;10.11;5.5;3.0;1.49;0.0;"False."
"NC";"129";"347-5113";"no";"no";"54.700000";415.0;0.0;131.0;9.3;256.1;105.0;21.77;176.6;135.0;7.95;11.1;4.0;3.0;1.0;"False."
"VA";"107";"330-2662";"no";"yes";"283.400000";510.0;27.0;104.0;48.18;224.1;152.0;19.05;241.3;63.0;10.86;14.4;7.0;3.89;2.0;"False."
"MT";"137";"330-5824";"yes";"no";"258.000000";408.0;0.0;112.0;43.86;246.5;117.0;20.95;173.2;100.0;7.79;10.9;3.0;2.94;0.0;"True."
"MI";"76";"411-1261";"no";"no";"90.500000";510.0;0.0;142.0;15.39;211.7;75.0;17.99;194.9;76.0;8.77;9.3;2.0;2.51;1.0;"False."
"HI";"24";"329-8788";"no";"no";"235.600000";415.0;0.0;132.0;40.05;115.9;129.0;9.85;185.4;136.0;8.34;16.2;2.0;4.37;0.0;"False."
"NC";"169";"333-7869";"no";"no";"142.500000";408.0;0.0;82.0;24.23;231.4;110.0;19.67;131.2;67.0;5.9;10.0;4.0;2.7;2.0;"False."
"MN";"30";"399-4800";"no";"no";"54.000000";408.0;0.0;68.0;9.18;179.3;96.0;15.24;247.2;101.0;11.12;10.2;8.0;2.75;1.0;"False."
"WV";"70";"402-2072";"no";"no";"214.800000";415.0;0.0;87.0;36.52;131.0;114.0;11.14;216.9;104.0;9.76;9.4;3.0;2.54;3.0;"False."
"SD";"52";"403-6187";"yes";"no";"251.400000";510.0;0.0;118.0;42.74;196.6;80.0;16.71;192.0;53.0;8.64;11.0;2.0;2.97;0.0;"True."
"HI";"3";"355-2872";"no";"no";"139.000000";408.0;0.0;99.0;23.63;250.7;108.0;21.31;286.2;87.0;12.88;6.1;3.0;1.65;4.0;"False."
"MS";"38";"386-2970";"no";"no";"117.300000";415.0;0.0;114.0;19.94;208.7;105.0;17.74;203.4;98.0;9.15;14.4;2.0;3.89;2.0;"False."
"NY";"104";"389-6081";"no";"no";"264.000000";415.0;0.0;108.0;44.88;132.2;75.0;11.24;177.7;91.0;8.0;10.6;8.0;2.86;3.0;"False."
"LA";"27";"348-7556";"no";"no";"82.600000";408.0;0.0;105.0;14.04;204.0;99.0;17.34;224.2;122.0;10.09;9.1;4.0;2.46;1.0;"False."
"KS";"166";"334-9163";"yes";"yes";"175.800000";415.0;28.0;126.0;29.89;253.6;76.0;21.56;128.5;72.0;5.78;11.4;5.0;3.08;1.0;"False."
"MA";"13";"411-4293";"no";"no";"220.400000";408.0;0.0;100.0;37.47;211.2;79.0;17.95;259.3;112.0;11.67;13.6;8.0;3.67;2.0;"False."
"AK";"52";"375-5562";"no";"no";"217.000000";408.0;0.0;104.0;36.89;152.3;83.0;12.95;134.3;109.0;6.04;11.8;4.0;3.19;2.0;"False."
"SD";"114";"386-3823";"no";"yes";"129.000000";415.0;25.0;77.0;21.93;290.0;110.0;24.65;177.1;110.0;7.97;11.6;5.0;3.13;1.0;"False."
"CO";"156";"364-6445";"no";"no";"150.500000";408.0;0.0;106.0;25.59;152.9;112.0;13.0;215.9;86.0;9.72;3.5;3.0;0.95;1.0;"False."
"NH";"90";"383-2251";"no";"yes";"193.300000";415.0;42.0;66.0;32.86;263.3;85.0;22.38;214.4;97.0;9.65;11.1;4.0;3.0;0.0;"False."
"WV";"62";"351-3169";"no";"no";"189.500000";415.0;0.0;122.0;32.22;103.8;95.0;8.82;180.6;106.0;8.13;10.8;5.0;2.92;2.0;"False."
"AZ";"82";"413-6380";"no";"yes";"137.800000";415.0;33.0;95.0;23.43;235.5;128.0;20.02;268.1;70.0;12.06;11.0;6.0;2.97;2.0;"False."
"ME";"52";"380-9674";"no";"no";"129.300000";510.0;0.0;80.0;21.98;142.7;101.0;12.13;258.3;89.0;11.62;12.3;4.0;3.32;3.0;"False."
"NH";"146";"345-2319";"no";"no";"115.600000";510.0;0.0;77.0;19.65;213.6;100.0;18.16;218.4;72.0;9.83;10.7;6.0;2.89;1.0;"False."
"RI";"120";"377-5441";"no";"yes";"221.900000";415.0;23.0;114.0;37.72;254.7;84.0;21.65;250.5;117.0;11.27;7.2;5.0;1.94;2.0;"False."
"ID";"130";"358-3692";"no";"no";"263.700000";415.0;0.0;113.0;44.83;186.5;103.0;15.85;195.3;99.0;8.79;18.3;6.0;4.94;1.0;"True."
"WI";"90";"400-5831";"no";"no";"61.300000";408.0;0.0;91.0;10.42;194.4;94.0;16.52;143.1;80.0;6.44;11.4;9.0;3.08;1.0;"False."
"NM";"147";"357-5995";"yes";"no";"183.800000";408.0;0.0;113.0;31.25;164.7;110.0;14.0;111.0;87.0;5.0;10.1;4.0;2.73;1.0;"False."
"WY";"159";"391-2159";"no";"no";"167.400000";415.0;0.0;68.0;28.46;143.8;74.0;12.22;140.1;111.0;6.3;10.3;3.0;2.78;0.0;"True."
"IL";"74";"398-5954";"no";"yes";"154.100000";510.0;27.0;122.0;26.2;195.3;150.0;16.6;276.7;86.0;12.45;13.2;2.0;3.56;4.0;"False."
"TX";"130";"385-6175";"no";"no";"252.000000";408.0;0.0;101.0;42.84;170.2;105.0;14.47;209.2;64.0;9.41;5.7;5.0;1.54;0.0;"False."
"RI";"155";"334-2961";"yes";"no";"163.100000";408.0;0.0;94.0;27.73;291.7;108.0;24.79;96.4;111.0;4.34;11.2;3.0;3.02;0.0;"False."
"MI";"87";"405-4303";"no";"no";"198.300000";415.0;0.0;80.0;33.71;187.0;89.0;15.9;133.5;96.0;6.01;16.6;4.0;4.48;2.0;"False."
"OR";"81";"406-4100";"no";"no";"324.700000";415.0;0.0;48.0;55.2;236.4;82.0;20.09;187.6;78.0;8.44;13.1;5.0;3.54;0.0;"True."
"VA";"99";"352-4401";"no";"no";"128.300000";510.0;0.0;78.0;21.81;215.3;120.0;18.3;143.7;140.0;6.47;14.3;9.0;3.86;2.0;"False."
"SD";"131";"347-1473";"no";"no";"187.900000";510.0;0.0;110.0;31.94;200.5;101.0;17.04;202.6;125.0;9.12;10.2;11.0;2.75;2.0;"False."
"AL";"89";"347-2016";"no";"no";"129.200000";510.0;0.0;71.0;21.96;214.1;68.0;18.2;214.9;100.0;9.67;10.3;4.0;2.78;5.0;"True."
"MS";"123";"388-8948";"yes";"no";"125.500000";415.0;0.0;106.0;21.34;128.9;96.0;10.96;251.9;129.0;11.34;6.3;6.0;1.7;4.0;"True."
"MS";"130";"402-5509";"no";"yes";"257.200000";510.0;26.0;108.0;43.72;224.3;122.0;19.07;204.0;118.0;9.18;12.6;4.0;3.4;1.0;"False."
"HI";"99";"367-2598";"no";"no";"124.600000";415.0;0.0;90.0;21.18;146.4;70.0;12.44;169.4;95.0;7.62;10.5;6.0;2.84;1.0;"False."
"WV";"36";"370-5001";"no";"no";"175.100000";408.0;0.0;144.0;29.77;216.9;69.0;18.44;243.7;146.0;10.97;9.9;3.0;2.67;1.0;"False."
"WV";"87";"332-3693";"no";"no";"124.300000";415.0;0.0;91.0;21.13;173.4;105.0;14.74;256.3;109.0;11.53;7.5;5.0;2.03;3.0;"False."
"WV";"139";"403-9766";"no";"no";"271.600000";415.0;0.0;130.0;46.17;156.0;131.0;13.26;136.3;108.0;6.13;11.6;9.0;3.13;2.0;"False."
"IN";"189";"363-2407";"no";"no";"219.900000";510.0;0.0;80.0;37.38;143.3;117.0;12.18;130.6;69.0;5.88;11.7;7.0;3.16;1.0;"False."
"NM";"96";"395-9214";"no";"yes";"183.300000";415.0;33.0;115.0;31.16;201.4;87.0;17.12;177.4;84.0;7.98;10.4;15.0;2.81;3.0;"False."
"DE";"112";"351-8894";"no";"no";"101.100000";408.0;0.0;119.0;17.19;214.4;67.0;18.22;179.5;112.0;8.08;10.3;5.0;2.78;2.0;"False."
"NC";"75";"406-5003";"no";"no";"203.300000";408.0;0.0;70.0;34.56;228.9;97.0;19.46;222.2;118.0;10.0;14.3;3.0;3.86;1.0;"False."
"NM";"178";"398-1332";"no";"yes";"175.400000";415.0;35.0;88.0;29.82;190.0;65.0;16.15;138.7;94.0;6.24;10.5;3.0;2.84;2.0;"False."
"SC";"112";"363-8033";"no";"no";"266.000000";415.0;0.0;97.0;45.22;214.6;94.0;18.24;306.2;100.0;13.78;14.2;2.0;3.83;2.0;"True."
"NJ";"108";"333-1012";"no";"yes";"171.600000";415.0;41.0;110.0;29.17;136.1;78.0;11.57;183.4;103.0;8.25;10.8;7.0;2.92;0.0;"False."
"AZ";"100";"391-6260";"no";"no";"78.700000";510.0;0.0;98.0;13.38;225.6;102.0;19.18;150.4;106.0;6.77;14.0;8.0;3.78;0.0;"False."
"RI";"121";"336-1353";"no";"yes";"211.900000";510.0;20.0;110.0;36.02;215.1;120.0;18.28;238.5;107.0;10.73;9.4;2.0;2.54;0.0;"False."
"SD";"116";"365-5629";"no";"no";"63.700000";415.0;0.0;101.0;10.83;195.8;95.0;16.64;210.1;87.0;9.45;10.0;6.0;2.7;1.0;"False."
"NH";"161";"349-4397";"no";"no";"173.400000";415.0;0.0;100.0;29.48;213.7;74.0;18.16;141.5;69.0;6.37;11.5;4.0;3.11;1.0;"False."
"AL";"19";"380-3910";"yes";"no";"237.700000";415.0;0.0;98.0;40.41;207.1;121.0;17.6;182.2;95.0;8.2;4.5;4.0;1.22;0.0;"False."
"WV";"104";"354-7820";"no";"no";"225.900000";415.0;0.0;123.0;38.4;162.8;106.0;13.84;272.1;85.0;12.24;10.1;4.0;2.73;1.0;"False."
"ID";"119";"338-9952";"yes";"yes";"173.000000";415.0;32.0;101.0;29.41;209.4;93.0;17.8;231.1;91.0;10.4;12.2;4.0;3.29;0.0;"False."
"MD";"125";"405-1821";"no";"no";"224.900000";415.0;0.0;102.0;38.23;143.8;87.0;12.22;198.9;105.0;8.95;8.0;2.0;2.16;0.0;"False."
